MacroPlot Name,Date,Index,Transect,Point,Meter,Depth_Active_Layer_cm,Active_Layer_Boundary,Surface_Layer_Code,pH_soil,Percent_Moisture_Soil,Period_Moisture_Soil,Soil_temperature_C,Comments,UV1,UV2,UV3,Num_Transects,Transect_Length_m,Soil_Temperature_Depth_cm,Soil_Moisture_Depth_cm,Visited,
DENA-BVL-20,8/6/2014 4:11:23 PM,-2147483644,1,5,10,57,UNK,LD,,,,,Possibly hit roots; not PF,,,,,,,,,
DENA-BVL-20,8/6/2014 4:11:23 PM,-2147483643,1,6,12,57,UNK,LD,,,,,Possibly hit roots; not PF,,,,,,,,,
DENA-BVL-20,8/6/2014 4:11:23 PM,-2147483642,1,7,14,59,UNK,LD,,,,,Possibly hit roots; not PF,,,,,,,,,
DENA-BVL-20,8/6/2014 4:11:23 PM,-2147483641,1,8,15,70,UNK,LD,,,,,Possibly hit roots; not PF,,,,,,,,,
LACL-CUR-C03,6/19/2014 1:23:15 PM,,,,,,,,,,,,,,,,1,30,12,,True,
LACL-CUR-C03,6/19/2014 1:23:15 PM,-2147483648,1,1,5,23,PF,SM,,,,1.4,Unburned,14,14,,,,,,,
LACL-CUR-C03,6/19/2014 1:23:15 PM,-2147483647,1,2,10,33,PF,SM,,,,4.1,Unburned,25,25,,,,,,,
LACL-CUR-C03,6/19/2014 1:23:15 PM,-2147483646,1,3,16,30,PF,UD,,,,3.9,,18,26,,,,,,,
LACL-CUR-C03,6/19/2014 1:23:15 PM,-2147483645,1,4,20,39,PF,UD,,,,4.3,,15,24,,,,,,,
LACL-CUR-C03,6/19/2014 1:23:15 PM,-2147483644,1,5,25,28,PF,FM,,,,1.9,Unburned,18,18,,,,,,,
DENA-A274-H4,7/20/2016 10:50:59 AM,,,,,,,,,,,,,,,,1,30,12,12,True,
DENA-A274-H4,7/20/2016 10:50:59 AM,-2147483648,1,1,3,70,PF,CEPU,,,,14.3,CEPU/LD,,,,,,,,,
DENA-A274-H4,7/20/2016 10:50:59 AM,-2147483647,1,2,6,98,PF,CEPU,,,,14.4,CEPU/LD,,,,,,,,,
DENA-A274-H4,7/20/2016 10:50:59 AM,-2147483646,1,3,9,83,PF,CEPU,,,,13.5,CEPU/LD,,,,,,,,,
DENA-A274-H4,7/20/2016 10:50:59 AM,-2147483645,1,4,12,87,PF,MIN,,,,13.9,,,,,,,,,,
DENA-A274-H4,7/20/2016 10:50:59 AM,-2147483644,1,5,15,76,PF,CEPU,,,,13.5,CEPU/LD,,,,,,,,,
DENA-A274-H4,7/20/2016 10:50:59 AM,-2147483643,1,6,18,82,PF,UD,,,,13.3,,,,,,,,,,
DENA-A274-H4,7/20/2016 10:50:59 AM,-2147483642,1,7,21,83,PF,UD,,,,13.7,,,,,,,,,,
DENA-A274-H4,7/20/2016 10:50:59 AM,-2147483641,1,8,24,71,PF,DM,,,,14,DM layer is POJU,,,,,,,,,
DENA-A274-H4,7/20/2016 10:50:59 AM,-2147483640,1,9,27,81,PF,MAPO,,,,13.7,,,,,,,,,,
DENA-A274-H4,7/20/2016 10:50:59 AM,-2147483639,1,10,29,86,PF,LD,,,,14.2,,,,,,,,,,
LACL-CUR-F09,6/18/2014 3:14:22 PM,,,,,,,,,,,,,,,,1,30,12,,True,
LACL-CUR-F09,6/18/2014 3:14:22 PM,-2147483648,1,1,5,36,PF,UD,,,,4.9,,19,31,,,,,,,
LACL-CUR-F09,6/18/2014 3:14:22 PM,-2147483647,1,2,10,30,PF,DM,,,,5.5,,23,30,,,,,,,
LACL-CUR-F09,6/18/2014 3:14:22 PM,-2147483646,1,3,16,33,PF,MIN,,,,5.5,,0,45,,,,,,,
LACL-CUR-F09,6/18/2014 3:14:22 PM,-2147483645,1,4,20,37,PF,UD,,,,5.3,,16,36,,,,,,,
LACL-CUR-F09,6/18/2014 3:14:22 PM,-2147483644,1,5,25,35,PF,UD,,,,4.7,,17,36,,,,,,,
LACL-CUR-D02,6/19/2014 10:48:29 AM,,,,,,,,,,,,,,,,1,30,12,,True,
LACL-CUR-D02,6/19/2014 10:48:29 AM,-2147483648,1,1,5,23,PF,LTRH,,,,3.3,Unburned,17,17,,,,,,,
LACL-CUR-D02,6/19/2014 10:48:29 AM,-2147483647,1,2,10,26,PF,FM,,,,3.4,Unburned,22,22,,,,,,,
LACL-CUR-D02,6/19/2014 10:48:29 AM,-2147483646,1,3,16,30,PF,LTRH,,,,5.1,Unburned,29,29,,,,,,,
LACL-CUR-D02,6/19/2014 10:48:29 AM,-2147483645,1,4,20,29,PF,FM,,,,1.4,Unburned,20,29,,,,,,,
LACL-CUR-D02,6/19/2014 10:48:29 AM,-2147483644,1,5,25,70,PF,FM,,,,5.5,Unburned (Likely SM not FM). Hit PF before MIN,,70,,,,,,,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,,,,,,,,,,,,,,,,1,,12,12,True,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,-2147483648,1,1,,,,FM,,11,0.86,,Aulacomium,6,,,,,,,,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,-2147483647,1,1,,,,FM,,11,0.86,1.8,,12,,,,,,,,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,-2147483646,1,2,,,,SM,,13,0.87,,SPHAG,6,,,,,,,,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,-2147483645,1,2,,,,SM,,40,1.04,1.2,SPHAG,12,,,,,,,,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,-2147483644,1,3,,,,SM,,34,1,,SPHAG,6,,,,,,,,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,-2147483643,1,3,,,,SM,,54,1.1,1.2,SPHAG,12,,,,,,,,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,-2147483642,1,4,,,,SM,,12,0.87,,SPHAG,6,,,,,,,,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,-2147483641,1,4,,,,SM,,20,0.91,2.8,SPHAG,12,,,,,,,,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,-2147483640,1,5,,,,FM,,16,0.89,,Aulacomium,6,,,,,,,,
NOAT-ROK-B02,6/24/2011 2:56:36 PM,-2147483639,1,5,,,,FM,,26,0.95,0.7,,12,,,,,,,,
B288-01-1179,7/7/2005 9:44:59 AM,,,,,,,,,,,,,,,,1,30,,,True,
B288-01-1179,7/7/2005 9:44:59 AM,-2147483648,1,1,3,31,ROCK,,,,,,,,,,,,,,,
B288-01-1179,7/7/2005 9:44:59 AM,-2147483647,1,2,6,36,PF,,,,,,,,,,,,,,,
B288-01-1179,7/7/2005 9:44:59 AM,-2147483646,1,3,9,51,PF,,,,,,,,,,,,,,,
B288-01-1179,7/7/2005 9:44:59 AM,-2147483645,1,4,12,40,PF,,,,,,,,,,,,,,,
B288-01-1179,7/7/2005 9:44:59 AM,-2147483644,1,5,15,39,PF,,,,,,,,,,,,,,,
B288-01-1179,7/7/2005 9:44:59 AM,-2147483643,1,6,18,48.5,PF,,,,,,,,,,,,,,,
B288-01-1179,7/7/2005 9:44:59 AM,-2147483642,1,7,21,35,PF,,,,,,,,,,,,,,,
B288-01-1179,7/7/2005 9:44:59 AM,-2147483641,1,8,24,43.5,PF,,,,,,,,,,,,,,,
B288-01-1179,7/7/2005 9:44:59 AM,-2147483640,1,9,27,45.5,PF,,,,,,,,,,,,,,,
B288-01-1179,7/7/2005 9:44:59 AM,-2147483639,1,10,29,46.5,PF,,,,,,,,,,,,,,,
DENA-BVL-10,8/5/2014 11:35:11 AM,,,,,,,,,,,,,,,,1,16,12,,True,
DENA-BVL-10,8/5/2014 11:35:11 AM,-2147483648,1,1,2,43,PF,DM,,,,12.8,Unburned,,,,,,,,,
DENA-BVL-10,8/5/2014 11:35:11 AM,-2147483647,1,2,4,48,PF,DM,,,,13.8,Unburned,,,,,,,,,
DENA-BVL-10,8/5/2014 11:35:11 AM,-2147483646,1,3,6,51,PF,UD,,,,9.1,,,,,,,,,,
DENA-BVL-10,8/5/2014 11:35:11 AM,-2147483645,1,4,8,54,PF,DM,,,,7.6,,,,,,,,,,
DENA-BVL-10,8/5/2014 11:35:11 AM,-2147483644,1,5,10,67,PF,SM,,,,14.3,Unburned,,,,,,,,,
DENA-BVL-10,8/5/2014 11:35:11 AM,-2147483643,1,6,12,49,PF,SM,,,,12.9,Unburned,,,,,,,,,
DENA-BVL-10,8/5/2014 11:35:11 AM,-2147483642,1,7,14,132,PF,SM,,,,11.1,Through Thick Mud,,,,,,,,,
DENA-BVL-10,8/5/2014 11:35:11 AM,-2147483641,1,8,15,103,PF,SM,,,,11.6,Through Thick Mud,,,,,,,,,
DENA-WIG-20,7/31/2014 12:39:46 PM,,,,,,,,,,,,,,,,1,16,12,,True,
DENA-WIG-20,7/31/2014 12:39:46 PM,-2147483648,1,1,2,5,ROCK,MIN,,,,12.4,,,,,,,,,,
DENA-WIG-20,7/31/2014 12:39:46 PM,-2147483647,1,2,4,11,ROCK,UD,,,,11,,,,,,,,,,
DENA-WIG-20,7/31/2014 12:39:46 PM,-2147483646,1,3,6,13,ROCK,UD,,,,10.7,,,,,,,,,,
DENA-WIG-20,7/31/2014 12:39:46 PM,-2147483645,1,4,8,29,ROCK,UD,,,,9.1,,,,,,,,,,
DENA-WIG-20,7/31/2014 12:39:46 PM,-2147483644,1,5,10,12,ROCK,UD,,,,11.2,,,,,,,,,,
DENA-WIG-20,7/31/2014 12:39:46 PM,-2147483643,1,6,12,4,ROCK,UD,,,,13.2,,,,,,,,,,
DENA-WIG-20,7/31/2014 12:39:46 PM,-2147483642,1,7,14,12,ROCK,MIN,,,,10.5,,,,,,,,,,
DENA-WIG-20,7/31/2014 12:39:46 PM,-2147483641,1,8,15,6,ROCK,UD,,,,10.5,,,,,,,,,,
LACL-CUR-A05,6/17/2014 2:21:32 PM,,,,,,,,,,,,,,,,1,30,12,,True,
LACL-CUR-A05,6/17/2014 2:21:32 PM,-2147483648,1,1,5,40,PF,UD,,,,10,,23,31,,,,,,,
LACL-CUR-A05,6/17/2014 2:21:32 PM,-2147483647,1,2,10,34,PF,DM,,,,11.1,,25,30,,,,,,,
LACL-CUR-A05,6/17/2014 2:21:32 PM,-2147483646,1,3,16,34,PF,FM,,,,13.7,,17,21,,,,,,,
LACL-CUR-A05,6/17/2014 2:21:32 PM,-2147483645,1,4,20,33,PF,DM,,,,16.3,,19,23,,,,,,,
LACL-CUR-A05,6/17/2014 2:21:32 PM,-2147483644,1,5,25,30,PF,UD,,,,17.8,,20,26,,,,,,,
DENA-HQ-TX-11,6/20/2023 12:24:31 PM,,,,,,,,,,,,,,,,1,16,12,,True,
DENA-HQ-TX-11,6/20/2023 12:24:31 PM,1,1,1,2,79,Rock,LTRH,,,,2.8,,,,,,,,,,
DENA-HQ-TX-11,6/20/2023 12:24:31 PM,2,1,2,4,37,Rock,LTRH,,,,3.1,,,,,,,,,,
DENA-HQ-TX-11,6/20/2023 12:24:31 PM,3,1,3,6,31,Rock,LTRH,,,,3,,,,,,,,,,
DENA-HQ-TX-11,6/20/2023 12:24:31 PM,4,1,4,7,35,Rock,LTRNDL,,,,3.8,,,,,,,,,,
DENA-HQ-TX-11,6/20/2023 12:24:31 PM,5,1,5,10,19,Rock,FM,,,,3.1,,,,,,,,,,
DENA-HQ-TX-11,6/20/2023 12:24:31 PM,6,1,6,12,59,Rock,LTRH,,,,3.5,,,,,,,,,,
DENA-HQ-TX-11,6/20/2023 12:24:31 PM,7,1,7,14,58,Rock,LTRNDL,,,,2.8,,,,,,,,,,
DENA-HQ-TX-11,6/20/2023 12:24:31 PM,8,1,8,15,46,Rock,LTRH,,,,2.7,,,,,,,,,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,,,,,,,,,,,,,,,,1,16,12,,True,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,1,1,1,2,26,Rock,PLESCH,,,,5.2,,,,,,,,,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,2,1,2,4,36,Rock,HYLSPL,,,,4.8,,,,,,,,,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,3,1,3,6,23,Rock,HYLSPL,,,,3.9,,,,,,,,,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,4,1,4,7,37,Rock,HYLSPL,,,,3.7,,,,,,,,,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,5,1,5,10,33,Rock,LTRH,,,,4.3,,,,,,,,,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,6,1,6,12,40,Rock,LTRH,,,,4.8,,,,,,,,,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,7,1,7,14,33,Rock,LTRH,,,,5,,,,,,,,,,
DENA-HQ-TX-03,6/28/2023 11:32:14 AM,8,1,8,15,25,Rock,LTRH,,,,5.2,,,,,,,,,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,,,,,,,,,,,,,,,,1,16,,,True,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483648,1,1,4,39,PF,,,,,,,,,,,,,,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483647,1,2,8,35,PF,,,,,,,,,,,,,,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483646,1,3,12,36,PF,,,,,,,,,,,,,,,
DENA-HZF-C-06RL,7/24/2009 5:39:22 PM,-2147483645,1,4,16,33.5,PF,,,,,,,,,,,,,,,
A223-86-246,7/8/2005 11:42:12 AM,,,,,,,,,,,,,,,,1,30,,,True,
A223-86-246,7/8/2005 11:42:12 AM,-2147483648,1,1,3,21,UNK,,,,,,Mineral Soil,,,,,,,,,
A223-86-246,7/8/2005 11:42:12 AM,-2147483647,1,2,6,19,UNK,,,,,,Mineral Soil,,,,,,,,,
A223-86-246,7/8/2005 11:42:12 AM,-2147483646,1,3,9,17,UNK,,,,,,Mineral Soil,,,,,,,,,
A223-86-246,7/8/2005 11:42:12 AM,-2147483645,1,4,12,20,UNK,,,,,,Mineral Soil,,,,,,,,,
A223-86-246,7/8/2005 11:42:12 AM,-2147483644,1,5,15,22,UNK,,,,,,Mineral Soil,,,,,,,,,
A223-86-246,7/8/2005 11:42:12 AM,-2147483643,1,6,18,36,UNK,,,,,,Mineral Soil,,,,,,,,,
A223-86-246,7/8/2005 11:42:12 AM,-2147483642,1,7,21,34,UNK,,,,,,Mineral Soil,,,,,,,,,
A223-86-246,7/8/2005 11:42:12 AM,-2147483641,1,8,24,22,UNK,,,,,,Mineral Soil,,,,,,,,,
A223-86-246,7/8/2005 11:42:12 AM,-2147483640,1,9,27,28,UNK,,,,,,Mineral Soil,,,,,,,,,
A223-86-246,7/8/2005 11:42:12 AM,-2147483639,1,10,29,24,UNK,,,,,,Mineral Soil,,,,,,,,,
DENA-WIG-16,7/30/2014 3:46:38 PM,,,,,,,,,,,,,,,,1,16,12,,True,
DENA-WIG-16,7/30/2014 3:46:38 PM,-2147483648,1,1,2,70,PF,Tussock,,,,8.2,,,,,,,,,,
DENA-WIG-16,7/30/2014 3:46:38 PM,-2147483647,1,2,4,66,PF,Tussock,,,,12.9,,,,,,,,,,
DENA-WIG-16,7/30/2014 3:46:38 PM,-2147483646,1,3,6,39,PF,LD,,,,4.1,,,,,,,,,,
DENA-WIG-16,7/30/2014 3:46:38 PM,-2147483645,1,4,8,62,PF,UD,,,,6.4,,,,,,,,,,
DENA-WIG-16,7/30/2014 3:46:38 PM,-2147483644,1,5,10,63,PF,LD,,,,7.1,,,,,,,,,,
DENA-WIG-16,7/30/2014 3:46:38 PM,-2147483643,1,6,12,55,PF,UD,,,,4.7,,,,,,,,,,
DENA-WIG-16,7/30/2014 3:46:38 PM,-2147483642,1,7,14,58,PF,LD,,,,5.9,,,,,,,,,,
DENA-WIG-16,7/30/2014 3:46:38 PM,-2147483641,1,8,15,53,PF,LD,,,,5,,,,,,,,,,
DENA-WIG-15,7/31/2014 11:09:45 AM,,,,,,,,,,,,,,,,1,16,12,,True,
DENA-WIG-15,7/31/2014 11:09:45 AM,-2147483648,1,1,2,37,PF,UD,,,,10.7,,,,,,,,,,
DENA-WIG-15,7/31/2014 11:09:45 AM,-2147483647,1,2,4,69,PF,UD,,,,8.4,,,,,,,,,,
DENA-WIG-15,7/31/2014 11:09:45 AM,-2147483646,1,3,6,98,PF,MIN,,,,8.8,Mud flow,,,,,,,,,
DENA-WIG-15,7/31/2014 11:09:45 AM,-2147483645,1,4,8,114,PF,Tussock,,,,9,,,,,,,,,,
DENA-WIG-15,7/31/2014 11:09:45 AM,-2147483644,1,5,10,114,PF,MIN,,,,10.6,Mud Flow,,,,,,,,,
DENA-WIG-15,7/31/2014 11:09:45 AM,-2147483643,1,6,12,76,PF,MIN,,,,9,Mud Flow,,,,,,,,,
DENA-WIG-15,7/31/2014 11:09:45 AM,-2147483642,1,7,14,57,PF,UD,,,,6.3,,,,,,,,,,
DENA-WIG-15,7/31/2014 11:09:45 AM,-2147483641,1,8,15,45,PF,UD,,,,5.5,,,,,,,,,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,,,,,,,,,,,,,,,,1,16,,,True,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483648,1,1,4,27,PF,,,,,,,,,,,,,,,
DENA-HZF-C-03,7/24/2009 1:38:58 AM,-2147483647,1,2,8,49,PF,,,,,,,,,,,,,,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,,,,,,,,,,,,,,,,1,16,12,,True,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,1,1,1,2,44,Rock,HYLSPL,,,,4.9,,,,,,,,,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,2,1,2,4,67,Rock,LTRNDL,,,,4.4,,,,,,,,,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,3,1,3,6,66,Rock,LTRNDL,,,,5.4,,,,,,,,,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,4,1,4,7,67,Rock,HYLSPL,,,,5.2,,,,,,,,,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,5,1,5,10,59.5,Rock,HYLSPL,,,,3.5,,,,,,,,,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,6,1,6,12,85,Rock,HYLSPL,,,,5.2,,,,,,,,,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,7,1,7,14,46,Rock,HYLSPL,,,,3.2,,,,,,,,,,
DENA-HQ-TX-13,6/21/2023 12:55:47 PM,8,1,8,15,94,Rock,HYLSPL,,,,5.8,,,,,,,,,,
LACL-CUR-A06,6/17/2014 3:00:36 PM,,,,,,,,,,,,,,,,1,30,12,,True,
LACL-CUR-A06,6/17/2014 3:00:36 PM,-2147483648,1,1,5,32,PF,UD,,,,6.6,,17,21,,,,,,,
LACL-CUR-A06,6/17/2014 3:00:36 PM,-2147483647,1,2,10,23,PF,UD,,,,6.5,,12,24,,,,,,,
LACL-CUR-A06,6/17/2014 3:00:36 PM,-2147483646,1,3,16,27,PF,UD,,,,4.3,Hit PF before MIN.,,32,,,,,,,
LACL-CUR-A06,6/17/2014 3:00:36 PM,-2147483645,1,4,20,34,PF,UD,,,,6.4,,15,20,,,,,,,
LACL-CUR-A06,6/17/2014 3:00:36 PM,-2147483644,1,5,25,33,PF,UD,,,,8,,23,29,,,,,,,
DENA-A274-F8,7/22/2016 2:19:59 PM,,,,,,,,,,,,,,,,1,30,12,12,True,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483648,1,1,3,54,PF,UD,,,,6.7,,,,,,,,,,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483647,1,2,6,41,PF,LC,,,,3.8,surface layer = LC/UD,,,,,,,,,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483646,1,3,9,62,PF,LTRH,,,,8.3,,,,,,,,,,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483645,1,4,12,59,PF,LTRNDL,,,,8.9,surface layer = LTRNDL/UD,,,,,,,,,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483644,1,5,15,52,PF,DM,,,,6.5,surface layer = DM/LTR,,,,,,,,,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483643,1,6,18,120,UNK,Water,,,,,depth is 120+ cm. Taken in water. No Temp.,,,,,,,,,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483642,1,7,21,47,PF,LTRH,,,,5.5,,,,,,,,,,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483641,1,8,24,46,PF,DM,,,,8.5,surface layer = DM/SM,,,,,,,,,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483640,1,9,27,58,PF,Unknown,,,,9,,,,,,,,,,
DENA-A274-F8,7/22/2016 2:19:59 PM,-2147483639,1,10,29,67,PF,LTRH,,,,7.9,,,,,,,,,,
A148-90-324,7/14/2005 2:20:56 PM,,,,,,,,,,,,,,,,1,30,,,True,
A148-90-324,7/14/2005 2:20:56 PM,-2147483648,1,1,3,44,UNK,,,,,,Mineral Soil,,,,,,,,,
A148-90-324,7/14/2005 2:20:56 PM,-2147483647,1,2,6,21,ROCK,,,,,,,,,,,,,,,
A148-90-324,7/14/2005 2:20:56 PM,-2147483646,1,3,9,32,ROCK,,,,,,,,,,,,,,,
A148-90-324,7/14/2005 2:20:56 PM,-2147483645,1,4,12,39,ROCK,,,,,,,,,,,,,,,
A148-90-324,7/14/2005 2:20:56 PM,-2147483644,1,5,15,37,ROCK,,,,,,,,,,,,,,,
A148-90-324,7/14/2005 2:20:56 PM,-2147483643,1,6,18,13,ROCK,,,,,,,,,,,,,,,
A148-90-324,7/14/2005 2:20:56 PM,-2147483642,1,7,21,29,ROCK,,,,,,,,,,,,,,,
A148-90-324,7/14/2005 2:20:56 PM,-2147483641,1,8,24,17,ROCK,,,,,,,,,,,,,,,
A148-90-324,7/14/2005 2:20:56 PM,-2147483640,1,9,27,14,ROCK,,,,,,,,,,,,,,,
A148-90-324,7/14/2005 2:20:56 PM,-2147483639,1,10,29,16,ROCK,,,,,,,,,,,,,,,
127-A001,6/23/2004 8:15:32 PM,,,,,,,,,,,,,,,,1,30,,,True,
127-A001,6/23/2004 8:15:32 PM,-2147483648,1,1,3,32.5,,,,,,,,,,,,,,,,
127-A001,6/23/2004 8:15:32 PM,-2147483647,1,2,6,57.5,,,,,,,,,,,,,,,,
127-A001,6/23/2004 8:15:32 PM,-2147483646,1,3,9,44.5,,,,,,,,,,,,,,,,
127-A001,6/23/2004 8:15:32 PM,-2147483645,1,4,12,27.4,,,,,,,,,,,,,,,,
127-A001,6/23/2004 8:15:32 PM,-2147483644,1,5,15,46.3,,,,,,,,,,,,,,,,
127-A001,6/23/2004 8:15:32 PM,-2147483643,1,6,18,30.2,,,,,,,,,,,,,,,,
127-A001,6/23/2004 8:15:32 PM,-2147483642,1,7,21,43,,,,,,,,,,,,,,,,
127-A001,6/23/2004 8:15:32 PM,-2147483641,1,8,24,26.1,,,,,,,,,,,,,,,,
127-A001,6/23/2004 8:15:32 PM,-2147483640,1,9,27,46.7,,,,,,,,,,,,,,,,
127-A001,6/23/2004 8:15:32 PM,-2147483639,1,10,29,32.3,,,,,,,,,,,,,,,,
127-A001,6/14/2005 2:35:37 PM,,,,,,,,,,,,,,,,1,30,,,True,
127-A001,6/14/2005 2:35:37 PM,-2147483648,1,1,3,16,PF,,,,,,,,,,,,,,,
127-A001,6/14/2005 2:35:37 PM,-2147483647,1,2,6,30,PF,,,,,,,,,,,,,,,
127-A001,6/14/2005 2:35:37 PM,-2147483646,1,3,9,26,PF,,,,,,,,,,,,,,,
127-A001,6/14/2005 2:35:37 PM,-2147483645,1,4,12,18,PF,,,,,,,,,,,,,,,
127-A001,6/14/2005 2:35:37 PM,-2147483644,1,5,15,26.5,PF,,,,,,,,,,,,,,,
127-A001,6/14/2005 2:35:37 PM,-2147483643,1,6,18,22,PF,,,,,,,,,,,,,,,
127-A001,6/14/2005 2:35:37 PM,-2147483642,1,7,21,35.5,PF,,,,,,,,,,,,,,,
127-A001,6/14/2005 2:35:37 PM,-2147483641,1,8,24,24.5,PF,,,,,,,,,,,,,,,
127-A001,6/14/2005 2:35:37 PM,-2147483640,1,9,27,15,PF,,,,,,,,,,,,,,,
127-A001,6/14/2005 2:35:37 PM,-2147483639,1,10,29,22.5,PF,,,,,,,,,,,,,,,
127-A001,6/20/2007 3:27:59 PM,,,,,,,,,,,,,,,,1,30,,,True,
127-A001,6/20/2007 3:27:59 PM,-2147483648,1,1,3,21,,,,,,,,,,Intertussock,,,,,,
127-A001,6/20/2007 3:27:59 PM,-2147483647,1,2,6,35,,,,,,,,,,Tussock,,,,,,
127-A001,6/20/2007 3:27:59 PM,-2147483646,1,3,9,26,,,,,,,,,,Intertussock,,,,,,
127-A001,6/20/2007 3:27:59 PM,-2147483645,1,4,12,18,,,,,,,,,,Intertussock,,,,,,
127-A001,6/20/2007 3:27:59 PM,-2147483644,1,5,15,29,,,,,,,,,,Intertussock,,,,,,
127-A001,6/20/2007 3:27:59 PM,-2147483643,1,6,18,27,,,,,,,,,,Intertussock,,,,,,
127-A001,6/20/2007 3:27:59 PM,-2147483642,1,7,21,36,,,,,,,,,,Tussock,,,,,,
127-A001,6/20/2007 3:27:59 PM,-2147483641,1,8,24,31,,,,,,,,,,Tussock,,,,,,
127-A001,6/20/2007 3:27:59 PM,-2147483640,1,9,27,28,,,,,,,,,,Intertussock,,,,,,
127-A001,6/20/2007 3:27:59 PM,-2147483639,1,10,29,27,,,,,,,,,,Intertussock,,,,,,
127-A001,6/27/2013 2:46:13 PM,,,,,,,,,,,,,,,,1,30,12,12,True,
127-A001,6/27/2013 2:46:13 PM,-2147483648,1,1,3,18.5,PF,LTRH,,47,1.07,2.4,,,,Intertussock,,,,,,
127-A001,6/27/2013 2:46:13 PM,-2147483647,1,2,6,32,PF,LTRH,,32,0.99,6.7,,,,Tussock,,,,,,
127-A001,6/27/2013 2:46:13 PM,-2147483646,1,3,9,25,PF,LTRH,,37,1.02,5.1,,,,Intertussock,,,,,,
127-A001,6/27/2013 2:46:13 PM,-2147483645,1,4,12,20,PF,FM,,21,0.93,2.1,,,,Intertussock,,,,,,
127-A001,6/27/2013 2:46:13 PM,-2147483644,1,5,15,23,PF,SM,,36,1.01,1.9,,,,Intertussock,,,,,,
127-A001,6/27/2013 2:46:13 PM,-2147483643,1,6,18,22.5,PF,LC,,17,0.9,5.1,,,,Intertussock,,,,,,
127-A001,6/27/2013 2:46:13 PM,-2147483642,1,7,21,21,UNK,LTRH,,51,1.09,9.9,,,,Tussock,,,,,,
127-A001,6/27/2013 2:46:13 PM,-2147483641,1,8,24,27.5,PF,LTRH,,29,0.97,6.6,,,,,,,,,,
127-A001,6/27/2013 2:46:13 PM,-2147483640,1,9,27,23,PF,LTRH,,76,1.2,4.5,,,,Tussock,,,,,,
127-A001,6/27/2013 2:46:13 PM,-2147483639,1,10,29,22,PF,LTRH,,25,0.94,2.4,,,,Intertussock,,,,,,
A417-02-663,7/13/2005 10:02:39 AM,,,,,,,,,,,,,,,,1,30,,,True,
A417-02-663,7/13/2005 10:02:39 AM,-2147483648,1,1,3,67,PF,,,,,,,,,,,,,,,
A417-02-663,7/13/2005 10:02:39 AM,-2147483647,1,2,6,47,ROCK,,,,,,,,,,,,,,,
A417-02-663,7/13/2005 10:02:39 AM,-2147483646,1,3,9,58,PF,,,,,,,,,,,,,,,
A417-02-663,7/13/2005 10:02:39 AM,-2147483645,1,4,12,43,PF,,,,,,,,,,,,,,,
A417-02-663,7/13/2005 10:02:39 AM,-2147483644,1,5,15,36,PF,,,,,,,,,,,,,,,
A417-02-663,7/13/2005 10:02:39 AM,-2147483643,1,6,18,36,ROCK,,,,,,,,,,,,,,,
